TimeSt,_ID,Country,Province,City,Latitude,Longitude,POI_Number,POI_Latitude,POI_Longitude
04:14.3,5410628,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
04:22.4,5413314,CA,ON,Scarborough,43.83598,-79.22789,2,45.521629,-73.566024
04:29.2,5414908,CA,ON,Mississauga,43.53772,-79.73037,2,45.521629,-73.566024
06:13.2,5431141,CA,ON,Mississauga,43.57298,-79.66258,2,45.521629,-73.566024
06:57.0,4641704,CA,ON,Toronto,43.672,-79.3791,2,45.521629,-73.566024
07:07.5,4643665,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
07:11.7,4643857,CA,ON,Pickering,43.80884,-79.12575,2,45.521629,-73.566024
07:13.5,4645979,CA,AB,Leduc,53.2617,-113.549,1,53.546167,-113.485734
07:26.4,4648901,CA,AB,Calgary,51.1581,-113.938,1,53.546167,-113.485734
08:07.0,5446746,CA,ON,Toronto,43.6606,-79.4635,2,45.521629,-73.566024
08:34.0,5449741,CA,ON,York,43.703,-79.512,2,45.521629,-73.566024
08:34.1,5449828,CA,AB,Edmonton,53.59445,-113.54629,1,53.546167,-113.485734
08:39.1,4666597,CA,AB,Spruce Grove,53.54628,-113.88183,1,53.546167,-113.485734
10:15.6,4684996,CA,AB,Calgary,50.8889,-113.991,1,53.546167,-113.485734
11:00.2,5473455,CA,BC,Surrey,49.122,-122.7107,1,53.546167,-113.485734
11:00.4,5474511,CA,ON,Burlington,43.3016,-79.8582,2,45.521629,-73.566024
11:31.3,4699199,CA,AB,Beaumont,53.3753,-113.4585,1,53.546167,-113.485734
11:34.1,4700279,CA,AB,Edmonton,53.4593,-113.4145,1,53.546167,-113.485734
11:42.8,4701828,CA,AB,Calgary,51.0242,-114.1004,1,53.546167,-113.485734
11:51.2,4704547,CA,AB,Sherwood Park,53.5167,-113.3167,1,53.546167,-113.485734
11:57.1,5487496,CA,BC,Sidney,48.6496,-123.4026,1,53.546167,-113.485734
12:51.0,4716803,CA,ON,North York,43.77336,-79.44364,2,45.521629,-73.566024
13:08.8,4719244,CA,QC,Montréal,45.53327,-73.68156,2,45.521629,-73.566024
13:31.1,4723704,CA,ON,Kingston,44.2647,-76.5504,2,45.521629,-73.566024
13:40.9,4724774,CA,AB,Calgary,50.9722,-114.062,1,53.546167,-113.485734
14:20.6,4738131,CA,AB,Calgary,50.9398,-114.0324,1,53.546167,-113.485734
14:45.4,5514958,CA,BC,Surrey,49.12087,-122.86772,1,53.546167,-113.485734
15:05.2,4746924,CA,AB,Red Deer,52.2651,-113.794,1,53.546167,-113.485734
15:18.1,4750209,CA,ON,Toronto,43.7028,-79.3877,2,45.521629,-73.566024
15:46.5,5526077,CA,AB,Calgary,51.07752,-114.16401,1,53.546167,-113.485734
16:14.1,4764097,CA,AB,Calgary,51.0823,-113.9578,1,53.546167,-113.485734
16:24.3,5533825,CA,ON,Orléans,45.481,-75.5513,2,45.521629,-73.566024
17:08.9,5541424,CA,ON,Brantford,43.1772,-80.248,2,45.521629,-73.566024
17:15.6,4779994,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
17:38.2,5547187,CA,ON,Scarborough,43.7458,-79.2353,2,45.521629,-73.566024
17:53.0,5552773,CA,BC,Vancouver,49.2564,-123.065,1,53.546167,-113.485734
17:55.6,4789918,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
18:43.8,4799304,CA,QC,Saint-Eustache,45.56981,-73.92675,2,45.521629,-73.566024
19:09.7,5571258,CA,AB,Calgary,50.93555,-114.08239,1,53.546167,-113.485734
19:14.7,4804543,CA,AB,Calgary,51.1387,-114.2015,1,53.546167,-113.485734
19:18.8,5573182,CA,BC,Burnaby,49.27034,-122.94756,1,53.546167,-113.485734
19:43.1,5578993,CA,AB,Calgary,51.04529,-114.15784,1,53.546167,-113.485734
20:27.4,4816884,CA,ON,Thorold,43.1182,-79.2075,2,45.521629,-73.566024
20:29.6,4816943,CA,AB,Edmonton,53.42936,-113.42382,1,53.546167,-113.485734
21:13.0,4826621,CA,ON,Kitchener,43.4631,-80.4493,2,45.521629,-73.566024
21:18.0,5597637,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
21:49.5,4834274,CA,ON,Brampton,43.7033,-79.7603,2,45.521629,-73.566024
22:04.7,4837537,CA,AB,Airdrie,51.2645,-113.9904,1,53.546167,-113.485734
22:04.9,5605893,CA,ON,Scarborough,43.74061,-79.2463,2,45.521629,-73.566024
23:27.4,4852518,CA,AB,Airdrie,51.3082,-114.0398,1,53.546167,-113.485734
23:45.6,4856927,CA,ON,East York,43.7062,-79.3709,2,45.521629,-73.566024
24:46.1,4868678,CA,BC,Vancouver,49.29062,-123.12645,1,53.546167,-113.485734
25:06.5,4872622,CA,AB,Fort Mcmurray,56.7141,-111.38,1,53.546167,-113.485734
25:44.9,4878491,CA,AB,Calgary,51.1229,-114.189,1,53.546167,-113.485734
25:59.9,4882043,CA,AB,Calgary,50.8476,-114.1958,1,53.546167,-113.485734
26:14.3,4886697,CA,AB,Calgary,51.0823,-114.142,1,53.546167,-113.485734
26:14.8,4886047,CA,ON,Ingersoll,43.0446,-80.895,2,45.521629,-73.566024
26:17.0,4886959,CA,ON,Dundas,43.2649,-79.9555,2,45.521629,-73.566024
26:50.2,4893371,CA,AB,Edmonton,57.21867,-105.65206,1,53.546167,-113.485734
27:19.5,4898161,CA,ON,Niagara Falls,43.1052,-79.0845,2,45.521629,-73.566024
27:57.4,4904675,CA,QC,Rosemere,45.63749,-73.78755,2,45.521629,-73.566024
27:58.7,4904731,CA,AB,Innisfail,52.0269,-113.9507,1,53.546167,-113.485734
28:04.1,4905472,CA,AB,Ponoka,52.74261,-113.81763,1,53.546167,-113.485734
29:21.0,4919863,CA,AB,Calgary,51.0818,-113.959,1,53.546167,-113.485734
30:50.4,4941382,CA,BC,Duncan,48.7829,-123.7027,1,53.546167,-113.485734
30:53.6,4943702,CA,ON,Kingston,44.2585,-76.4897,2,45.521629,-73.566024
31:01.0,4945378,CA,ON,North York,43.781,-79.3483,2,45.521629,-73.566024
31:51.0,4962760,CA,ON,Brampton,43.684,-79.7716,2,45.521629,-73.566024
31:54.6,4964105,CA,ON,Brampton,43.6971,-79.7944,2,45.521629,-73.566024
31:56.8,4965466,CA,AB,Calgary,51.0823,-113.9578,1,53.546167,-113.485734
32:24.5,4970474,CA,NS,Boutiliers Point,44.6728,-63.9653,3,45.22483,-63.232729
33:25.6,4987646,CA,BC,Vancouver,49.293,-123.048,1,53.546167,-113.485734
33:49.2,4993728,CA,AB,Calgary,50.9505,-113.947,1,53.546167,-113.485734
34:07.9,5000060,CA,ON,Ajax,43.8959,-79.0344,2,45.521629,-73.566024
34:44.3,5014038,CA,AB,Sherwood Park,53.52282,-113.33192,1,53.546167,-113.485734
35:17.2,5023421,CA,ON,Burlington,43.3889,-79.7682,2,45.521629,-73.566024
36:07.0,5031997,CA,AB,Edmonton,53.50748,-113.68446,1,53.546167,-113.485734
36:58.1,5042734,CA,ON,York,43.6927,-79.4806,2,45.521629,-73.566024
37:03.4,5044817,CA,AB,Calgary,51.04576,-114.06742,1,53.546167,-113.485734
37:32.0,5052043,CA,ON,Toronto,43.6546,-79.3879,2,45.521629,-73.566024
38:25.9,5066907,CA,SK,Saskatoon,52.116,-106.669,1,53.546167,-113.485734
38:39.5,5070495,CA,AB,Calgary,51.1414,-114.076,1,53.546167,-113.485734
40:18.1,5090553,CA,AB,Edmonton,53.57741,-113.54723,1,53.546167,-113.485734
42:08.7,5118269,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
42:12.7,5118512,CA,ON,Thunder Bay,48.4601,-89.2035,2,45.521629,-73.566024
43:34.5,5139358,CA,ON,Toronto,43.7264,-79.3978,2,45.521629,-73.566024
44:13.1,5148697,CA,AB,Edmonton,53.5051,-113.437,1,53.546167,-113.485734
45:35.5,5167795,CA,AB,Edmonton,53.4593,-113.4145,1,53.546167,-113.485734
45:36.0,5169691,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
45:36.3,5169621,CA,ON,Burlington,43.3889,-79.7682,2,45.521629,-73.566024
46:06.4,5177830,CA,QC,Lennoxville,45.37,-71.857,2,45.521629,-73.566024
46:45.0,5186557,CA,AB,Calgary,51.03696,-114.1197,1,53.546167,-113.485734
48:38.7,5212160,CA,ON,Windsor,42.2726,-83.0735,2,45.521629,-73.566024
49:17.5,5217990,CA,AB,Edmonton,53.5185,-113.6579,1,53.546167,-113.485734
50:09.8,5227853,CA,ON,London,42.9699,-81.2081,2,45.521629,-73.566024
50:42.9,5234357,CA,AB,Edmonton,53.41482,-113.45695,1,53.546167,-113.485734
51:01.8,5238885,CA,AB,Okotoks,50.7258,-113.974,1,53.546167,-113.485734
51:42.8,5250042,CA,AB,Calgary,51.09338,-114.07193,1,53.546167,-113.485734
52:01.4,5253332,CA,AB,Calgary,51.0524,-114.038,1,53.546167,-113.485734
52:37.8,5262560,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
53:13.8,5270680,CA,ON,Sudbury,46.5081,-80.945,2,45.521629,-73.566024
54:07.1,5279591,CA,AB,Edmonton,53.587,-113.441,1,53.546167,-113.485734
54:18.7,5283717,CA,ON,Markham,43.88,-79.2543,2,45.521629,-73.566024
54:53.4,5295794,CA,AB,Calgary,51.0823,-113.9578,1,53.546167,-113.485734
55:54.1,5312962,CA,QC,Montréal,45.5066,-73.6291,2,45.521629,-73.566024
55:59.9,5315095,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
56:00.0,5314349,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
56:19.7,5323089,CA,AB,Calgary,50.9819,-114.1004,1,53.546167,-113.485734
56:43.8,5326962,CA,ON,Etobicoke,43.63931,-79.56384,2,45.521629,-73.566024
57:28.1,5334515,CA,MB,Winnipeg,49.83784,-97.08087,1,53.546167,-113.485734
59:23.3,5359030,CA,QC,Montréal,45.50986,-73.55284,2,45.521629,-73.566024
59:38.7,5363911,CA,QC,Saint-Laurent,45.50381,-73.68475,2,45.521629,-73.566024
00:01.8,4517697,CA,ON,Windsor,42.3262,-82.9084,2,45.521629,-73.566024
00:02.5,5368314,CA,ON,Ottawa,45.3519,-75.7911,2,45.521629,-73.566024
00:34.7,5374963,CA,NB,Moncton,46.11647,-64.7717,3,45.22483,-63.232729
00:38.4,4530927,CA,AB,Fort Mcmurray,56.7141,-111.38,1,53.546167,-113.485734
00:50.3,5378870,CA,ON,Etobicoke,43.6879,-79.557,2,45.521629,-73.566024
01:04.3,5381359,CA,AB,Calgary,50.9505,-113.947,1,53.546167,-113.485734
01:09.1,4538975,CA,ON,East York,43.6906,-79.3125,2,45.521629,-73.566024
01:22.2,4541815,CA,AB,Calgary,50.8837,-114.0326,1,53.546167,-113.485734
01:31.0,4548765,CA,ON,London,43.0346,-81.2554,2,45.521629,-73.566024
01:38.0,5386712,CA,NL,St. John's,47.54362,-52.75618,3,45.22483,-63.232729
01:58.3,4572517,CA,ON,Barrie,44.4015,-79.6782,2,45.521629,-73.566024
02:08.7,4577385,CA,SK,Saskatoon,52.1218,-106.645,1,53.546167,-113.485734
02:23.0,4579154,CA,AB,Calgary,51.0524,-114.038,1,53.546167,-113.485734
02:53.6,5401753,CA,ON,Toronto,43.6425,-79.3833,2,45.521629,-73.566024
04:35.2,5416874,CA,ON,Almonte,45.2294,-76.1904,2,45.521629,-73.566024
04:42.7,5418923,CA,ON,St Thomas,42.77463,-81.18491,2,45.521629,-73.566024
05:01.3,4613533,CA,ON,York,43.6914,-79.431,2,45.521629,-73.566024
05:25.0,4617818,CA,AB,Airdrie,51.3082,-114.0398,1,53.546167,-113.485734
05:38.7,4619568,CA,QC,Dorval,45.4431,-73.751,2,45.521629,-73.566024
05:46.5,4622829,CA,AB,Edmonton,53.41432,-113.44399,1,53.546167,-113.485734
05:56.3,4627503,CA,AB,Edmonton,53.5185,-113.6579,1,53.546167,-113.485734
06:04.4,4629020,CA,AB,Spruce Grove,53.54628,-113.88183,1,53.546167,-113.485734
06:12.1,4631138,CA,AB,Calgary,51.0233,-114.071,1,53.546167,-113.485734
06:17.6,4632283,CA,ON,Sudbury,46.5213,-80.947,2,45.521629,-73.566024
06:22.1,5432025,CA,ON,Thunder Bay,48.4601,-89.2035,2,45.521629,-73.566024
06:42.1,4637021,CA,NB,Hampton,45.5127,-65.8154,3,45.22483,-63.232729
08:11.0,4661101,CA,AB,Calgary,50.87401,-113.98432,1,53.546167,-113.485734
08:28.0,4663724,CA,ON,Aurora,44.0065,-79.4504,2,45.521629,-73.566024
09:25.2,5458448,CA,SK,Saskatoon,52.1242,-106.665,1,53.546167,-113.485734
09:47.8,5461130,CA,AB,Edmonton,53.5905,-113.433,1,53.546167,-113.485734
10:00.1,4682736,CA,AB,Calgary,50.9255,-114.0394,1,53.546167,-113.485734
10:31.7,5469668,CA,AB,Edmonton,53.4688,-113.508,1,53.546167,-113.485734
10:44.5,5471089,CA,AB,Fort Mcmurray,56.7377,-111.438,1,53.546167,-113.485734
11:36.0,4700357,CA,BC,Vancouver,49.27792,-123.1232,1,53.546167,-113.485734
12:46.2,4714486,CA,AB,Edmonton,53.58562,-113.39447,1,53.546167,-113.485734
12:57.7,5496368,CA,BC,Langley,49.0784,-122.623,1,53.546167,-113.485734
13:09.1,5499404,CA,MB,Winnipeg,49.92437,-97.2059,1,53.546167,-113.485734
13:31.8,5504459,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
13:34.1,4724203,CA,ON,Mississauga,43.5355,-79.6915,2,45.521629,-73.566024
13:43.2,5506925,CA,ON,Markham,43.8341,-79.3302,2,45.521629,-73.566024
13:43.2,4726241,CA,QC,Sherbrooke,45.4134,-71.8776,2,45.521629,-73.566024
14:46.7,5515576,CA,QC,Trois-Rivières,46.3269,-72.5643,2,45.521629,-73.566024
15:17.3,4751757,CA,BC,Mission,49.12787,-122.31381,1,53.546167,-113.485734
15:22.9,4752734,CA,AB,Edmonton,53.5129,-113.623,1,53.546167,-113.485734
15:45.6,5526054,CA,MB,Beausejour,50.062,-96.521,1,53.546167,-113.485734
16:03.4,5530305,CA,AB,Jasper,52.8996,-118.084,1,53.546167,-113.485734
16:18.6,5532369,CA,AB,Calgary,51.13351,-113.93032,1,53.546167,-113.485734
16:23.2,5533666,CA,QC,Laval,45.57263,-73.7292,2,45.521629,-73.566024
16:27.5,4766831,CA,AB,Calgary,51.04766,-114.07187,1,53.546167,-113.485734
17:49.2,5551389,CA,AB,Edmonton,53.61857,-113.42294,1,53.546167,-113.485734
18:36.9,5563211,CA,ON,North York,43.787,-79.4169,2,45.521629,-73.566024
19:01.9,4802653,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
19:24.8,5575637,CA,ON,Etobicoke,43.7144,-79.5909,2,45.521629,-73.566024
19:52.0,4809456,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
19:58.6,5581124,CA,QC,Bishopton,45.69946,-71.45906,2,45.521629,-73.566024
20:57.2,4823922,CA,AB,Edmonton,53.55,-113.5,1,53.546167,-113.485734
21:07.4,5593554,CA,AB,Calgary,50.9632,-114.082,1,53.546167,-113.485734
21:40.6,5602799,CA,AB,Red Deer,52.2895,-113.814,1,53.546167,-113.485734
22:00.7,5605777,CA,AB,Calgary,51.1188,-113.9471,1,53.546167,-113.485734
22:08.6,5606405,CA,SK,Saskatoon,52.16055,-106.59827,1,53.546167,-113.485734
22:37.6,5610184,CA,AB,Calgary,50.9076,-114.064,1,53.546167,-113.485734
26:15.1,4886610,CA,AB,Calgary,51.0081,-114.073,1,53.546167,-113.485734
26:41.3,4891146,CA,AB,Edmonton,53.42718,-113.42798,1,53.546167,-113.485734
28:50.4,4913999,CA,AB,Edmonton,53.51507,-113.50584,1,53.546167,-113.485734
29:08.1,4917601,CA,ON,Richmond Hill,43.8428,-79.4239,2,45.521629,-73.566024
29:14.6,4918836,CA,AB,Cochrane,51.1815,-114.468,1,53.546167,-113.485734
29:31.7,4922124,CA,ON,Woodbridge,43.8069,-79.5978,2,45.521629,-73.566024
30:37.4,4937017,CA,ON,Ottawa,45.3244,-75.6048,2,45.521629,-73.566024
30:37.5,4936141,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
31:19.9,4952496,CA,AB,Calgary,51.1229,-114.189,1,53.546167,-113.485734
31:20.2,4953063,CA,AB,Strathmore,50.9814,-113.691,1,53.546167,-113.485734
32:56.8,4980243,CA,AB,Calgary,51.11516,-114.08176,1,53.546167,-113.485734
33:37.8,4990257,CA,AB,Calgary,51.05129,-113.96579,1,53.546167,-113.485734
34:02.0,4998025,CA,AB,Airdrie,51.2889,-114.015,1,53.546167,-113.485734
34:10.7,5000307,CA,QC,Montréal,45.533,-73.6047,2,45.521629,-73.566024
35:04.4,5020483,CA,BC,Vernon,50.23615,-119.44072,1,53.546167,-113.485734
37:19.5,5048785,CA,AB,Calgary,51.063,-113.889,1,53.546167,-113.485734
37:51.7,5057683,CA,BC,Vancouver,49.26003,-123.15883,1,53.546167,-113.485734
39:27.9,5081294,CA,ON,Toronto,21.62794,39.20797,3,45.22483,-63.232729
41:11.6,5100809,CA,QC,Brossard,45.4571,-73.4922,2,45.521629,-73.566024
41:16.6,5102515,CA,ON,Kingston,44.2377,-76.5602,2,45.521629,-73.566024
41:58.8,5113558,CA,ON,Toronto,43.6459,-79.3857,2,45.521629,-73.566024
43:06.6,5131418,CA,ON,Toronto,43.6666,-79.3823,2,45.521629,-73.566024
43:09.5,5132712,CA,AB,Edmonton,53.4226,-113.512,1,53.546167,-113.485734
43:30.8,5137266,CA,AB,Calgary,51.0196,-114.20029,1,53.546167,-113.485734
43:32.4,5137864,CA,ON,Mississauga,43.5634,-79.6509,2,45.521629,-73.566024
44:07.7,5147565,CA,ON,Thunder Bay,48.4117,-89.2451,2,45.521629,-73.566024
44:11.5,5148292,CA,ON,Ancaster,43.208,-79.9652,2,45.521629,-73.566024
44:22.4,5152231,CA,BC,Kamloops,50.6748,-120.329,1,53.546167,-113.485734
45:53.4,5173057,CA,MB,Steinbach,49.51461,-96.67744,1,53.546167,-113.485734
45:56.3,5175007,CA,AB,Edmonton,53.54919,-113.4247,1,53.546167,-113.485734
46:41.6,5185630,CA,AB,Edmonton,53.58879,-113.44653,1,53.546167,-113.485734
48:47.6,5213595,CA,AB,Edmonton,53.5515,-113.492,1,53.546167,-113.485734
49:24.7,5220095,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
50:13.9,5228932,CA,MB,Winnipeg,49.8255,-97.1879,1,53.546167,-113.485734
51:11.3,5242543,CA,ON,Mississauga,43.62323,-79.7264,2,45.521629,-73.566024
51:45.4,5250438,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
51:45.6,5249987,CA,AB,Calgary,51.0378,-114.065,1,53.546167,-113.485734
51:46.4,5250008,CA,ON,Toronto,43.6641,-79.399,2,45.521629,-73.566024
52:46.7,5263917,CA,AB,Edmonton,53.587,-113.441,1,53.546167,-113.485734
52:51.5,5266263,CA,AB,Calgary,51.0524,-114.038,1,53.546167,-113.485734
53:33.2,5274309,CA,ON,Cambridge,43.40067,-80.36608,2,45.521629,-73.566024
53:43.6,5275753,CA,NB,Moncton,46.1019,-64.8501,3,45.22483,-63.232729
54:28.0,5285834,CA,AB,Stony Plain,53.55131,-114.14014,1,53.546167,-113.485734
55:19.3,5301430,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
55:44.5,5309378,CA,ON,North York,43.787,-79.4169,2,45.521629,-73.566024
57:10.2,5332042,CA,ON,Toronto,43.6557,-79.3646,2,45.521629,-73.566024
59:16.5,5356436,CA,AB,Lethbridge,49.6836,-112.834,1,53.546167,-113.485734
59:16.7,5355880,CA,BC,Abbotsford,49.0676,-122.263,1,53.546167,-113.485734
59:26.2,5360622,CA,AB,Okotoks,50.7362,-113.9695,1,53.546167,-113.485734
00:29.0,4528678,CA,AB,Edmonton,53.54813,-113.59428,1,53.546167,-113.485734
00:38.0,4530079,CA,AB,Spruce Grove,53.56082,-113.88283,1,53.546167,-113.485734
01:04.6,5381287,CA,ON,Brampton,43.71936,-79.71647,2,45.521629,-73.566024
01:10.4,4539928,CA,AB,Calgary,51.0876,-114.0214,1,53.546167,-113.485734
02:12.8,4577490,CA,QC,Saint-Hubert,45.4955,-73.46368,2,45.521629,-73.566024
02:14.8,5392846,CA,QC,Laval,45.5742,-73.6935,2,45.521629,-73.566024
02:23.8,5394770,CA,AB,Calgary,50.9505,-113.947,1,53.546167,-113.485734
02:24.7,5394458,CA,AB,Calgary,51.0433,-114.064,1,53.546167,-113.485734
02:37.9,4583097,CA,AB,Calgary,51.0433,-114.064,1,53.546167,-113.485734
03:05.5,4589161,CA,AB,Calgary,50.9819,-114.1004,1,53.546167,-113.485734
04:23.0,4602154,CA,QC,Montréal,45.47164,-73.60464,2,45.521629,-73.566024
04:24.8,4604723,CA,BC,Richmond,49.16542,-123.12659,1,53.546167,-113.485734
04:33.9,5416839,CA,MB,Winnipeg,49.8284,-97.0599,1,53.546167,-113.485734
05:30.3,5425663,CA,AB,Edmonton,53.61869,-113.42316,1,53.546167,-113.485734
06:43.7,4637645,CA,SK,Craik,51.04505,-105.83675,1,53.546167,-113.485734
07:03.2,4642949,CA,AB,Red Deer,52.2651,-113.794,1,53.546167,-113.485734
07:51.6,4656392,CA,AB,Edmonton,53.54955,-113.51344,1,53.546167,-113.485734
08:04.5,4659441,CA,BC,Richmond,49.16542,-123.12659,1,53.546167,-113.485734
08:19.0,4662588,CA,AB,Edmonton,53.587,-113.441,1,53.546167,-113.485734
09:17.6,4674065,CA,AB,Edmonton,53.587,-113.441,1,53.546167,-113.485734
10:00.5,4682936,CA,AB,Edmonton,53.4104,-113.517,1,53.546167,-113.485734
10:17.8,5466502,CA,ON,Toronto,43.7028,-79.3877,2,45.521629,-73.566024
11:15.6,5479971,CA,ON,Toronto,43.6796,-79.4343,2,45.521629,-73.566024
11:17.0,4696815,CA,AB,Spirit River,55.78052,-118.8284,1,53.546167,-113.485734
12:16.9,4708282,CA,NS,New Waterford,46.2492,-60.0881,3,45.22483,-63.232729
12:59.5,5497298,CA,BC,Vancouver,49.2624,-123.08265,1,53.546167,-113.485734
13:46.6,5507997,CA,AB,Calgary,51.0081,-114.073,1,53.546167,-113.485734
13:49.6,4729415,CA,AB,Calgary,51.0419,-114.061,1,53.546167,-113.485734
15:22.9,4753063,CA,AB,Edmonton,53.40609,-113.46662,1,53.546167,-113.485734
15:33.7,4754411,CA,ON,Toronto,43.6666,-79.3823,2,45.521629,-73.566024
15:41.9,4757048,CA,AB,Fort Mcmurray,56.71674,-111.38119,1,53.546167,-113.485734
16:20.4,5533570,CA,AB,Edmonton,53.59445,-113.54629,1,53.546167,-113.485734
17:00.0,5538966,CA,AB,Saint Albert,53.6415,-113.614,1,53.546167,-113.485734
17:31.1,4784757,CA,ON,Scarborough,43.7936,-79.2692,2,45.521629,-73.566024
17:37.9,5547024,CA,ON,Kingston,44.24747,-76.493,2,45.521629,-73.566024
19:19.0,5572001,CA,QC,Gatineau,45.43553,-75.78757,2,45.521629,-73.566024
21:06.9,5594749,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
21:27.6,4829829,CA,AB,Calgary,51.08108,-114.06459,1,53.546167,-113.485734
21:50.7,4835200,CA,AB,Edmonton,53.53742,-113.59586,1,53.546167,-113.485734
22:57.1,5614548,CA,AB,Red Deer,52.2651,-113.794,1,53.546167,-113.485734
23:27.8,4852719,CA,ON,Barrie,44.41441,-79.71049,2,45.521629,-73.566024
23:45.9,4857521,CA,ON,Toronto,43.641,-79.4165,2,45.521629,-73.566024
25:40.5,4878279,CA,SK,Saskatoon,52.13133,-106.59795,1,53.546167,-113.485734
27:20.8,4898885,CA,AB,Edmonton,53.5181,-113.5797,1,53.546167,-113.485734
27:33.8,4900776,CA,SK,Regina,50.4688,-104.651,1,53.546167,-113.485734
27:49.0,4902415,CA,SK,Saskatoon,52.122,-106.646,1,53.546167,-113.485734
28:10.2,4907798,CA,ON,North York,43.8101,-79.3579,2,45.521629,-73.566024
29:11.0,4918310,CA,ON,Windsor,42.2949,-83.052,2,45.521629,-73.566024
30:12.2,4930201,CA,SK,Saskatoon,52.1218,-106.645,1,53.546167,-113.485734
30:37.4,4935390,CA,ON,Kitchener,43.4278,-80.5135,2,45.521629,-73.566024
31:04.3,4945877,CA,ON,Etobicoke,43.6928,-79.531,2,45.521629,-73.566024
31:34.7,4956326,CA,AB,Calgary,50.8837,-114.0326,1,53.546167,-113.485734
31:54.8,4963482,CA,AB,Calgary,51.169,-114.149,1,53.546167,-113.485734
32:51.7,4978936,CA,ON,Oakville,43.4792,-79.7056,2,45.521629,-73.566024
33:32.2,4988734,CA,AB,Edmonton,53.60754,-113.48698,1,53.546167,-113.485734
33:38.1,4989909,CA,AB,Calgary,51.0381,-114.118,1,53.546167,-113.485734
33:43.4,4993067,CA,ON,Whitchurch-Stouffville,43.98306,-79.23936,2,45.521629,-73.566024
33:58.4,4996551,CA,AB,Calgary,51.1229,-114.189,1,53.546167,-113.485734
34:41.6,5011478,CA,AB,Edmonton,53.5706,-113.549,1,53.546167,-113.485734
35:01.5,5020233,CA,ON,Brampton,43.7389,-79.8285,2,45.521629,-73.566024
37:25.2,5049396,CA,ON,Kanata,45.2975,-75.9199,2,45.521629,-73.566024
37:59.2,5060266,CA,AB,Sherwood Park,53.5398,-113.283,1,53.546167,-113.485734
38:57.1,5074718,CA,ON,York,43.703,-79.512,2,45.521629,-73.566024
40:12.8,5089162,CA,ON,Toronto,43.6606,-79.4635,2,45.521629,-73.566024
41:17.7,5102099,CA,AB,Calgary,51.1414,-114.076,1,53.546167,-113.485734
43:44.2,5139936,CA,AB,Edmonton,53.46364,-113.42265,1,53.546167,-113.485734
43:59.7,5144153,CA,BC,Vancouver,49.28402,-123.11425,1,53.546167,-113.485734
44:14.6,5149084,CA,AB,Calgary,51.1264,-114.1419,1,53.546167,-113.485734
45:58.7,5175974,CA,ON,Oakville,43.4309,-79.7767,2,45.521629,-73.566024
46:06.0,5177223,CA,ON,Scarborough,43.7808,-79.2474,2,45.521629,-73.566024
46:37.0,5185256,CA,ON,Toronto,43.7068,-79.3991,2,45.521629,-73.566024
46:54.6,5188131,CA,ON,Richmond Hill,43.844,-79.402,2,45.521629,-73.566024
50:02.6,5227113,CA,QC,Sainte-Foy,46.7823,-71.2882,2,45.521629,-73.566024
51:28.5,5246577,CA,AB,Calgary,50.9819,-114.1004,1,53.546167,-113.485734
51:55.2,5252080,CA,AB,Edmonton,53.4593,-113.4145,1,53.546167,-113.485734
52:18.0,5256000,CA,AB,Calgary,51.1387,-114.2015,1,53.546167,-113.485734
53:39.9,5275060,CA,ON,Toronto,21.32052,40.43247,3,45.22483,-63.232729
54:35.3,5289853,CA,AB,Calgary,51.1264,-114.1419,1,53.546167,-113.485734
54:44.7,5292505,CA,ON,Scarborough,43.7876,-79.1541,2,45.521629,-73.566024
55:37.4,5307781,CA,AB,Calgary,51.0381,-114.118,1,53.546167,-113.485734
55:44.9,5308612,CA,ON,Minden,45.041,-78.5161,2,45.521629,-73.566024
55:50.9,5310065,CA,ON,North York,43.7612,-79.3945,2,45.521629,-73.566024
56:08.7,5319946,CA,ON,Mississauga,43.583,-79.585,2,45.521629,-73.566024
56:29.9,5324955,CA,ON,Waterloo,43.4634,-80.5201,2,45.521629,-73.566024
56:30.5,5325127,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
56:31.3,5325131,CA,AB,Calgary,51.1188,-113.9471,1,53.546167,-113.485734
